Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1CC2CT,2021.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2021.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2021.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2021.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC3CA,2016.06,2247.71,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2016.09,2216.005,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2016.12,2201.123,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2017.03,2063.277,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2017.06,2242.174,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2017.09,2279.911,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2017.12,2361.189,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2018.03,2229.447,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2018.06,2412.505,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2018.09,2449.281,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2018.12,2429.15,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2019.03,2175.696,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2019.06,2428.645,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2019.09,2409.721,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2019.12,2345.636,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2020.03,2247.182,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2020.06,1963.658,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2020.09,2421.896,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2020.12,2480.628,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2021.03,2324.697,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2021.06,2672.617,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2021.09,2537.622,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2021.12,2818.49,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CS,2016.06,2211.886,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2016.09,2169.324,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2016.12,2155.506,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2017.03,2195.652,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2017.06,2199.733,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2017.09,2232.007,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2017.12,2319.037,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2018.03,2374.34,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2018.06,2357.498,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2018.09,2398.614,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2018.12,2393.054,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2019.03,2317.357,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2019.06,2365.776,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2019.09,2361.145,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2019.12,2314.98,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2020.03,2395.98,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2020.06,1906.809,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2020.09,2374.576,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2020.12,2452.409,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2021.03,2478.968,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2021.06,2589.976,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2021.09,2489.83,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2021.12,2789.285,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CT,2016.06,2194.954,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2016.09,2176.13,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2016.12,2163.968,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2017.03,2184.323,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2017.06,2202.501,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2017.09,2240.308,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2017.12,2315.655,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2018.03,2361.819,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2018.06,2374.734,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2018.09,2392.653,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2018.12,2377.068,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2019.03,2344.629,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2019.06,2351.789,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2019.09,2350.133,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2019.12,2343.793,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2020.03,2372.904,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2020.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2020.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2020.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2021.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2021.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2021.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2021.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC4CA,2016.06,378.816,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2016.09,382.97,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2016.12,439.04,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2017.03,339.726,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
